,a_scan_id,b_sample_name,c_clock,d_pos_x,e_pos_th,f_temperature
246,485142.0,HoP2_PB16Mo4,2420.25798869133,0.0010499999999993292,0.06625000000000014,-273.15
247,485142.0,HoP2_PB16Mo4,2420.25798869133,0.0010499999999993292,0.06625000000000014,-273.15
248,485142.0,HoP2_PB16Mo4,2420.25798869133,0.0010499999999993292,0.06625000000000014,-273.15
249,485142.0,HoP2_PB16Mo4,2420.25798869133,0.0010499999999993292,0.06625000000000014,-273.15
250,485142.0,HoP2_PB16Mo4,2420.25798869133,0.0010499999999993292,0.06625000000000014,-273.15
251,485142.0,HoP2_PB16Mo4,2420.25798869133,0.0010499999999993292,0.06625000000000014,-273.15
252,485142.0,HoP2_PB16Mo4,2420.25798869133,0.0010499999999993292,0.06625000000000014,-273.15
253,485142.0,HoP2_PB16Mo4,2420.25798869133,0.0010499999999993292,0.06625000000000014,-273.15
254,485142.0,HoP2_PB16Mo4,2420.25798869133,0.0010499999999993292,0.06625000000000014,-273.15
255,485142.0,HoP2_PB16Mo4,2420.25798869133,0.0010499999999993292,0.06625000000000014,-273.15
256,485142.0,HoP2_PB16Mo4,2420.25798869133,0.0010499999999993292,0.06625000000000014,-273.15
257,485142.0,HoP2_PB16Mo4,2420.25798869133,0.0010499999999993292,0.06625000000000014,-273.15
258,485142.0,HoP2_PB16Mo4,2420.25798869133,0.0010499999999993292,0.06625000000000014,-273.15
259,485105.0,HoP2_PB16Mo2,2055.1306381225586,0.0015500000000017167,0.14890624999999957,-273.15
260,485104.0,HoP2_PB16Mo2,2042.0774455070496,0.0015500000000017167,0.12906249999999986,-273.15
261,485103.0,HoP2_PB16Mo2,2029.1306126117706,0.0015500000000017167,0.10906250000000028,-273.15
262,485102.0,HoP2_PB16Mo2,2016.076017856598,0.0015500000000017167,0.08890624999999908,-273.15
263,485101.0,HoP2_PB16Mo2,2002.8492522239685,0.0015500000000017167,0.07359374999999879,-127.057
264,485100.0,HoP2_PB16Mo2,1979.034880399704,0.0015500000000017167,0.14968749999999886,-127.101
265,485099.0,HoP2_PB16Mo2,1959.0596098899841,0.0015500000000017167,0.12890625,-273.15
266,485098.0,HoP2_PB16Mo2,1939.0517325401306,0.0015500000000017167,0.10906250000000028,-273.15
